# tStepInit totalTime sampleInterval to2PN absTol relTol
100	3.15576e+10	2.592e+06	1	0.001	1e-09
# t[s]	r[km]	v[km/s]	dt[s]	E_newt	L_newt
3.1881600000e+08	2.4766446353e+06	3.3210772541e+02	3.7442423633e+02	-9.6378045645e+04	6.7301456656e+08	-2.4462764068e+06	-3.8665280442e+05
3.2140800000e+08	2.6148226525e+06	3.0705237952e+02	4.0953929457e+02	-9.6377985097e+04	6.7301493984e+08	-2.5380491329e+06	-6.2897066927e+05
3.2400000000e+08	2.7354797721e+06	2.8569310420e+02	4.3995172034e+02	-9.6377944821e+04	6.7301526926e+08	-2.5952578372e+06	-8.6457292471e+05
3.2659200000e+08	2.8394870635e+06	2.6752662396e+02	4.7509527392e+02	-9.6377918688e+04	6.7301556448e+08	-2.6213392239e+06	-1.0914519949e+06
3.2918400000e+08	2.9275601430e+06	2.5222708051e+02	5.1506282601e+02	-9.6377902940e+04	6.7301583225e+08	-2.6191110117e+06	-1.3080007259e+06
3.3177600000e+08	3.0002759332e+06	2.3959326801e+02	5.4960372762e+02	-9.6377895022e+04	6.7301607724e+08	-2.5909267489e+06	-1.5128629340e+06
3.3436800000e+08	3.0580875762e+06	2.2951202982e+02	5.9688618179e+02	-9.6377893358e+04	6.7301630281e+08	-2.5387865143e+06	-1.7048350825e+06
3.3696000000e+08	3.1013371644e+06	2.2193041222e+02	6.3744678011e+02	-9.6377896761e+04	6.7301651128e+08	-2.4644186924e+06	-1.8827991704e+06
3.3955200000e+08	3.1302655357e+06	2.1683303575e+02	6.8097379330e+02	-9.6377904504e+04	6.7301670423e+08	-2.3693424002e+06	-2.0456732180e+06
3.4214400000e+08	3.1450196685e+06	2.1422349409e+02	7.3879449606e+02	-9.6377916154e+04	6.7301688259e+08	-2.2549158665e+06	-2.1923738619e+06
3.4473600000e+08	3.1456569296e+06	2.1411055115e+02	7.9242963069e+02	-9.6377931669e+04	6.7301704691e+08	-2.1223761723e+06	-2.3217831299e+06
3.4732800000e+08	3.1321468652e+06	2.1650046851e+02	8.6923938891e+02	-9.6377950921e+04	6.7301719717e+08	-1.9728732032e+06	-2.4327176797e+06
